number,kss,pupil,Diahyoujunn,Pupil_LowFreq,eeg,hr,eda,SCR,SCL_Ansei
43062,6,4.75,-0.003527774,,,1031,17.12094009,0.486609946,21.3462038
43063,6,4.755,0.005212335,,,1031,17.12303628,0.488499964,21.35075901
43064,6,4.753,0.001716292,,,1031,17.12516344,0.487274171,21.35538152
43065,6,4.744,-0.014015904,,,1031,17.12773861,0.490225412,21.36097759
43066,6,4.769,0.02968464,,,1031,17.12975597,0.493967715,21.36536151
43067,6,4.769,0.02968464,,,1031,17.13225145,0.496962907,21.3707844
43068,6,4.77,0.031432662,,,1031,17.13423728,0.500007973,21.37509979
43069,6,4.784,0.055904966,,,1031,17.13676541,0.504307186,21.38059366
43070,6,4.782,0.052408923,,,1031,17.13875973,0.508922697,21.38492749
43071,6,4.784,0.055904966,,,1031,17.14073825,0.514789933,21.38922699
43072,6,4.729,-0.040236231,,,1031,17.14326121,0.516539582,21.39470962
43073,6,4.752,-3.17E-05,,,1031,17.14326121,0.516539582,21.39470962
43074,6,4.81,0.101353532,,,1031,17.14582682,0.512968835,21.4002849
43075,6,4.792,0.06988914,,,1031,17.14842072,0.50660533,21.40592169
43076,6,4.804,0.090865402,,,1031,17.1504986,0.501209364,21.41043711
43077,6,4.798,0.080377271,,,1031,17.15254659,0.49905578,21.41488758
43078,6,4.782,0.052408923,,,1031,17.15510614,0.496604128,21.42044971
43079,6,4.807,0.096109467,,,1031,17.15767355,0.494215562,21.42602894
43080,6,4.801,0.085621336,,,1031,17.15981899,0.490191254,21.43069117
43081,6,4.812,0.104849576,,,1031,17.16203703,0.484509057,21.43551118
43082,6,4.798,0.080377271,,,1031,17.16486276,0.477627557,21.44165172
43083,6,4.816,0.111841663,,,1031,17.1677666,0.472135479,21.44796205
43084,6,4.788,0.062897053,,,1031,17.17010929,0.472585067,21.45305291
43085,6,4.801,0.085621336,,,1031,17.17310571,0.476537993,21.4595644
43086,6,4.792,0.06988914,,,1031,17.17310571,0.476537993,21.4595644
43087,6,4.802,0.087369358,,,1031,17.17556415,0.482738346,21.46490682
43088,6,4.784,0.055904966,,,1062,17.17861637,0.478336589,21.47153958
43089,6,4.759,0.012204422,,,1062,17.18104716,0.465265702,21.4768219
43090,6,4.777,0.043668814,,,1062,17.18349327,0.450101547,21.48213752
43091,6,4.775,0.04017277,,,1062,17.18655511,0.426103854,21.48879118
43092,6,4.758,0.0104564,,,1062,17.18906513,0.419921073,21.49424566
43093,6,4.771,0.033180683,,,1062,17.19161055,0.42078972,21.4997771
43094,6,4.78,0.048912879,,,1062,17.1948054,0.422793021,21.50671981
43095,6,4.771,0.033180683,,,1062,17.19730909,0.42179018,21.51216054
43096,6,4.77,0.031432662,,,1062,17.2002473,0.402940956,21.51854553
43097,6,4.77,0.031432662,,,1062,17.20253007,0.385603642,21.52350621
43098,6,4.743,-0.015763926,,,1062,17.20525488,0.358025505,21.52942746
43099,6,4.776,0.041920792,,,1062,17.20741152,0.348785714,21.53411403
43100,6,4.8,0.083873315,,,1062,17.21004002,0.348881671,21.53982601
43101,6,4.775,0.04017277,,,1062,17.21203201,0.350798502,21.54415478
43102,6,4.782,0.052408923,,,1062,17.21447709,0.353389859,21.54946815
43103,6,4.77,0.031432662,,,1062,17.21697685,0.336949585,21.55490037
43104,6,4.754,0.003464313,,,1062,17.21697685,0.336949585,21.55490037
43105,6,4.773,0.036676727,,,1062,17.21895177,0.322215857,21.55919204
43106,6,4.758,0.0104564,,,1062,17.2214144,0.297897997,21.56454356
43107,6,4.754,0.003464313,,,1062,17.2232803,0.284813903,21.56859833
43108,6,4.761,0.015700466,,,1062,17.2255149,0.273428283,21.57345432
43109,6,4.731,-0.036740187,,,1062,17.22726989,0.26222754,21.57726808
43110,6,4.769,0.02968464,,,1062,17.22943193,0.250553271,21.58196638
43111,6,4.742,-0.017511948,,,1062,17.23120838,0.242407337,21.58582677
43112,6,4.757,0.008708379,,,1062,17.23299118,0.235893967,21.58970095
43113,6,4.752,-3.17E-05,,,1062,17.23476569,0.232086211,21.59355711
43114,6,4.749,-0.005275795,,,1062,17.2369699,0.221450398,21.59834707
43115,6,4.765,0.022692553,,,1062,17.23870186,0.204372271,21.60211078
43116,6,4.766,0.024440575,,,1062,17.24044189,0.184557617,21.60589202
43117,6,4.76,0.013952444,,,1062,17.24260927,0.153934063,21.61060194
43118,6,4.772,0.034928705,,,1062,17.24424751,0.141190529,21.61416197
43119,6,4.776,0.041920792,,,1062,17.24620237,0.135304582,21.61841007
43120,6,4.779,0.047164858,,,1063,17.24771067,0.132468912,21.62168774
43121,6,4.787,0.061149032,,,1063,17.24916473,0.131756772,21.62484753
43122,6,4.782,0.052408923,,,1063,17.2506195,0.120562231,21.62800889
43123,6,4.793,0.071637162,,,1063,17.25239618,0.09989223,21.63186978
43124,6,4.786,0.05940101,,,1063,17.25375784,0.08291667,21.63482878
43125,6,4.801,0.085621336,,,1063,17.25552093,0.063222545,21.63866013
43126,6,4.787,0.061149032,,,1063,17.2570261,0.053152852,21.64193101
43127,6,4.791,0.068141119,,,1063,17.25856575,0.042010832,21.64527681
43128,6,4.796,0.076881228,,,1063,17.26057625,0.029581101,21.64964579
43129,6,4.785,0.057652988,,,1063,17.26097378,0.027448231,21.65050967
43130,6,4.769,0.02968464,,,1063,17.26295207,0.018810044,21.65480868
43131,6,4.77,0.031432662,,,1063,17.26497655,0.013675465,21.65920806
43132,6,4.733,-0.033244144,,,1063,17.26664364,0.012904746,21.66283079
43133,6,4.723,-0.050724361,,,1063,17.26868572,0.003080584,21.66726842
43134,6,4.627,-0.218534451,,,1063,17.27029489,0.011432962,21.67076528
43135,6,4.893,0.246439339,,,1063,17.27229921,0.032339707,21.67512086
43136,6,4.731,-0.036740187,,,1063,17.27269571,0.037485672,21.67598249
43137,6,4.954,0.353068666,,,1063,17.27472105,0.052858938,21.68038374
43138,6,4.806,0.094361445,,,1063,17.276394,0.051973899,21.68401921
43139,6,4.479,-0.477241672,,,1063,17.27807037,0.048572154,21.68766211
43140,6,4.432,-0.559398695,,,1063,17.27976525,0.038640981,21.69134522
43141,6,4.521,-0.403824758,,,1063,17.28177207,0.03917494,21.69570625
43142,6,4.489,-0.459761454,,,1063,17.28328542,0.049797885,21.69899489
43143,6,4.608,-0.251746864,,,1063,17.28477158,0.059017,21.70222445
43144,6,4.654,-0.171337863,,,1063,17.28654352,0.075879434,21.70607502
43145,6,4.93,0.311116144,,,1063,17.28795137,0.08306458,21.70913441
43146,6,4.666,-0.150361602,,,1063,17.28966164,0.089163617,21.71285098
43147,6,4.8,0.083873315,,,1063,17.2909596,0.096026273,21.71567157
43148,6,4.188,-0.985916005,,,1063,17.29259496,0.098734389,21.71922536
43149,6,4.874,0.213226925,,,1063,17.29394212,0.095073318,21.72215286
43150,6,4.519,-0.407320801,,,1063,17.29562355,0.084276057,21.72580675
43151,6,4.561,-0.333903887,,,1063,17.29698451,0.071235921,21.72876424
43152,6,4.419,-0.582122978,,,1063,17.29828425,0.076236371,21.73158869
43153,6,4.415,-0.589115065,,,1063,17.29954511,0.093628393,21.73432867
43154,6,4.427,-0.568138803,,,1107,17.30112213,0.121897988,21.73775567
43155,6,4.419,-0.582122978,,,1107,17.30238487,0.149204652,21.74049971
43156,6,4.437,-0.550658586,,,1107,17.30372107,0.157899084,21.74340339
43157,6,4.468,-0.496469911,,,1107,17.30545802,0.157258279,21.74717794
43158,6,4.496,-0.447525302,,,1107,17.30688045,0.155511354,21.75026902
43159,6,4.483,-0.470249585,,,1107,17.30760826,0.153244492,21.75185062
43160,6,4.52,-0.405572779,,,1107,17.30906221,0.161816289,21.75501018
43161,6,4.478,-0.478989693,,,1107,17.31053597,0.179562391,21.7582128
43162,6,4.549,-0.354880148,,,1107,17.31206428,0.194813985,21.76153394
43163,6,4.568,-0.321667735,,,1107,17.31400738,0.218180581,21.76575648
43164,6,4.539,-0.372360366,,,1107,17.31552392,0.227862541,21.76905207
43165,6,4.568,-0.321667735,,,1107,17.31702734,0.232260662,21.77231913
43166,6,4.614,-0.241258734,,,1107,17.31853693,0.23745334,21.77559959
43167,6,4.604,-0.258738951,,,1107,17.32043394,0.242970796,21.77972198
43168,6,4.59,-0.283211256,,,1107,17.32240686,0.256509626,21.78400931
43169,6,4.61,-0.248250821,,,1107,17.32399488,0.267170303,21.78746023
43170,6,4.628,-0.216786429,,,1107,17.32600305,0.281294806,21.79182415
43171,6,4.597,-0.270975104,,,1107,17.32798312,0.280206503,21.79612702
43172,6,4.614,-0.241258734,,,1107,17.32955192,0.269999962,21.79953616
43173,6,4.627,-0.218534451,,,1107,17.331126,0.256063071,21.80295679
43174,6,4.624,-0.223778516,,,1107,17.33308728,0.239130652,21.80721883
43175,6,4.611,-0.246502799,,,1107,17.33466337,0.242209458,21.81064381
43176,6,4.629,-0.215038407,,,1107,17.33545225,0.24760823,21.81235813
43177,6,4.598,-0.269227082,,,1107,17.33701872,0.255787083,21.8157622
43178,6,4.586,-0.290203343,,,1107,17.33858504,0.271661764,21.81916595
43179,6,4.607,-0.253494886,,,1107,17.34019196,0.278772644,21.82265794
43180,6,4.577,-0.305935539,,,1107,17.3418277,0.281105436,21.82621256
43181,6,4.593,-0.277967191,,,1107,17.3434784,0.28829279,21.82979968
43182,6,4.589,-0.284959278,,,1107,17.34557518,0.295891896,21.83435617
43183,6,4.587,-0.288455321,,,1107,17.34766674,0.306066932,21.83890131
43184,6,4.583,-0.295447408,,,1107,17.34935241,0.31496896,21.84256442
43185,6,4.564,-0.328659822,,,1107,17.35148677,0.325086154,21.84720258
43186,6,4.613,-0.243006755,,,1107,17.3531319,0.329080349,21.8507776
43187,6,4.649,-0.180077972,,,1114,17.35509851,0.327410379,21.85505123
43188,6,4.585,-0.291951365,,,1114,17.3570046,0.321035971,21.85919334
43189,6,4.504,-0.433541128,,,1114,17.35847716,0.314599646,21.86239333
43190,6,4.392,-0.629319565,,,1114,17.35995377,0.31772255,21.86560213
43191,6,4.642,-0.192314124,,,1114,17.36176202,0.328318418,21.86953163
43192,6,4.659,-0.162597754,,,1114,17.3621108,0.330161354,21.87028956
43193,6,4.661,-0.159101711,,,1114,17.36349276,0.342553682,21.87329268
43194,6,4.674,-0.136377428,,,1114,17.36488129,0.352055331,21.87631009
43195,6,4.69,-0.108409079,,,1114,17.36662038,0.359830857,21.88008928
43196,6,4.804,0.090865402,,,1114,17.36834218,0.371055835,21.88383091
43197,6,4.815,0.110093641,,,1114,17.36970593,0.379258128,21.88679447
43198,6,4.825,0.127573859,,,1114,17.3713375,0.385720243,21.89034001
43199,6,4.851,0.173022425,,,1114,17.37260887,0.388772732,21.89310283
43200,6,4.85,0.171274403,,,1114,17.37386114,0.389480158,21.89582412
43201,6,4.857,0.183510555,,,1114,17.37544469,0.393342921,21.89926531
43202,6,4.874,0.213226925,,,1114,17.37675834,0.40177962,21.90211999
43203,6,5.006,0.443965798,,,1114,17.3784084,0.413325707,21.90570573
43204,6,4.888,0.23769923,,,1114,17.37975335,0.424814314,21.90862843
43205,6,4.909,0.274407687,,,1114,17.38108313,0.431101982,21.91151815
43206,6,4.912,0.279651752,,,1114,17.38240956,0.433927904,21.91440061
43207,6,4.902,0.262171535,,,1114,17.38444045,0.437729087,21.91881392
43208,6,4.921,0.295383948,,,1114,17.38478179,0.437870014,21.91955567
43209,6,4.919,0.291887905,,,1114,17.38610235,0.440474087,21.92242538
43210,6,4.898,0.255179447,,,1114,17.3873848,0.444702537,21.92521224
43211,6,4.896,0.251683404,,,1114,17.38864963,0.447932861,21.92796084
43212,6,4.927,0.305872079,,,1114,17.39019089,0.451818673,21.93131014
43213,6,4.92,0.293635926,,,1114,17.39143898,0.454942894,21.93402235
43214,6,4.911,0.27790373,,,1114,17.39300057,0.458672899,21.93741582
43215,6,4.932,0.314612187,,,1114,17.39422741,0.462081689,21.94008185
43216,6,4.915,0.284895817,,,1114,17.39548604,0.468288297,21.94281698
43217,6,4.945,0.33733647,,,1114,17.3972468,0.489570887,21.94664326
43218,6,4.93,0.311116144,,,1114,17.39875583,0.514307617,21.94992252
43219,6,4.95,0.346076579,,,1114,17.40034568,0.545179789,21.95337741
43220,6,4.925,0.302376035,,,1063,17.40199668,0.543834447,21.95696519
43221,6,4.949,0.344328557,,,1063,17.40408076,0.442895247,21.96149409
43222,6,4.956,0.35656471,,,1063,17.4063016,0.288897957,21.96632016
43223,6,4.969,0.379288993,,,1063,17.40815499,0.12056606,21.97034776
43224,6,4.981,0.400265254,,,1063,17.41046721,0.061084284,21.97537241
43225,6,4.991,0.417745472,,,1063,17.41233871,0.090046962,21.97943936
43226,6,4.88,0.223715056,,,1063,17.41472678,0.148608247,21.98462884
43227,6,4.889,0.239447252,,,1063,17.41520696,0.172263043,21.98567231
43228,6,4.927,0.305872079,,,1063,17.41720808,0.200388393,21.99002093
43229,6,4.916,0.286643839,,,1063,17.4192978,0.177293469,21.99456209
43230,6,4.909,0.274407687,,,1063,17.42197647,0.174177183,22.00038307
43231,6,4.921,0.295383948,,,1063,17.4241831,0.163148716,22.00517829
43232,6,4.933,0.316360209,,,1063,17.42633538,0.167217653,22.00985537
43233,6,4.938,0.325100318,,,1063,17.42899175,0.186875076,22.01562792
43234,6,4.942,0.332092405,,,1063,17.43165927,0.193597565,22.02142467
43235,6,4.931,0.312864166,,,1063,17.43380021,0.200179368,22.02607714
43236,6,4.938,0.325100318,,,1063,17.43598183,0.208369995,22.030818
43237,6,4.951,0.347824601,,,1063,17.43871237,0.217571527,22.03675171
43238,6,4.965,0.372296906,,,1063,17.44144539,0.226651657,22.0426908
43239,6,4.943,0.333840427,,,1063,17.44373479,0.231332596,22.04766588
43240,6,4.953,0.351320645,,,1063,17.44609797,0.233962489,22.05280128
43241,6,4.952,0.349572623,,,1063,17.44912478,0.234653393,22.0593788
43242,6,4.983,0.403761297,,,1063,17.45161135,0.234795305,22.06478235
43243,6,4.979,0.39676921,,,1063,17.45223117,0.23597855,22.06612928
43244,6,5.019,0.466690081,,,1063,17.45533817,0.24682925,22.07288107
43245,6,4.995,0.424737559,,,1063,17.45788183,0.257285503,22.07840866
43246,6,4.987,0.410753384,,,1063,17.4604659,0.271079011,22.0840241
43247,6,5.013,0.45620195,,,1063,17.46365192,0.281555349,22.09094761
43248,6,5.039,0.501650516,,,1063,17.46616945,0.28468584,22.09641842
43249,6,5.023,0.473682168,,,1063,17.4686808,0.288515876,22.10187582
43250,6,5.019,0.466690081,,,1063,17.47116389,0.289651436,22.1072718
43251,6,5.055,0.529618864,,,1020,17.47368792,0.293777884,22.11275674
43252,6,5.041,0.50514656,,,1020,17.47686133,0.300860394,22.11965284
43253,6,5.05,0.520878756,,,1020,17.47937986,0.305178637,22.12512584
43254,6,5.033,0.491162386,,,1020,17.48254666,0.31103538,22.13200758
43255,6,5.039,0.501650516,,,1020,17.48511722,0.31568745,22.13759364
43256,6,5.049,0.519130734,,,1020,17.48835638,0.321852489,22.14463263
43257,6,4.926,0.304124057,,,1020,17.4916281,0.32898057,22.15174236
43258,6,4.939,0.32684834,,,1020,17.4942305,0.336981061,22.15739763
43259,6,4.923,0.298879992,,,1020,17.49682681,0.347028427,22.16303963
43260,6,4.917,0.288391861,,,1020,17.49943762,0.35853924,22.16871318
43261,6,4.937,0.323352296,,,1020,17.50205483,0.371554743,22.17440059
43262,6,4.919,0.291887905,,,1020,17.50544594,0.379445068,22.18176978
43263,6,4.917,0.288391861,,,1020,17.50823508,0.381173948,22.18783084
43264,6,4.936,0.321604275,,,1020,17.5117827,0.380914091,22.19554014
43265,6,4.943,0.333840427,,,1020,17.51250529,0.380082836,22.19711038
43266,6,4.945,0.33733647,,,1020,17.51539678,0.38349389,22.20339386
43267,6,4.925,0.302376035,,,1020,17.51905093,0.395299731,22.21133466
43268,6,4.939,0.32684834,,,1020,17.52204419,0.404782024,22.21783929
43269,6,4.946,0.339084492,,,1020,17.52583594,0.420025499,22.2260791
43270,6,4.934,0.318108231,,,1020,17.52885739,0.429379315,22.23264498
43271,6,4.918,0.290139883,,,1020,17.53188471,0.437679611,22.23922363
43272,6,4.937,0.323352296,,,1020,17.53569373,0.450498121,22.24750097
43273,6,4.926,0.304124057,,,1020,17.53955185,0.459377054,22.25588502
43274,6,4.928,0.3076201,,,1020,17.54269883,0.461951788,22.26272369
43275,6,4.925,0.302376035,,,1020,17.54666071,0.461253767,22.2713332
43276,6,4.938,0.325100318,,,1020,17.54985534,0.457016699,22.27827544
43277,6,4.915,0.284895817,,,1020,17.5537254,0.458577104,22.28668542
43278,6,4.903,0.263919556,,,1020,17.55674886,0.462570358,22.29325568
43279,6,4.917,0.288391861,,,1020,17.55974572,0.465587004,22.29976812
43280,6,4.907,0.270911643,,,1020,17.56269301,0.469896993,22.30617286
43281,6,4.915,0.284895817,,,1020,17.56637832,0.474539827,22.31418135
43282,6,4.903,0.263919556,,,1020,17.56711432,0.47535088,22.31578075
43283,6,4.898,0.255179447,,,1055,17.57071408,0.482034396,22.32360335
43284,6,4.911,0.27790373,,,1055,17.57355056,0.488622897,22.32976728
43285,6,4.904,0.265667578,,,1055,17.57643517,0.495181116,22.3360358
43286,6,4.897,0.253431426,,,1055,17.57933999,0.502365587,22.34234825
43287,6,4.879,0.221967034,,,1055,17.58296754,0.512563708,22.35023125
43288,6,4.87,0.206234838,,,1055,17.58658553,0.521937245,22.35809346
43289,6,4.864,0.195746708,,,1055,17.5894134,0.526130432,22.36423867
43290,6,4.851,0.173022425,,,1055,17.59221746,0.528581078,22.37033216
43291,6,4.866,0.199242751,,,1055,17.59570761,0.529327857,22.37791657
43292,6,4.826,0.12932188,,,1055,17.59852807,0.533059695,22.38404568
43293,6,4.828,0.132817924,,,1055,17.60138926,0.540517818,22.3902633
43294,6,4.835,0.145054076,,,1055,17.60497439,0.550613999,22.39805412
43295,6,4.815,0.110093641,,,1055,17.60858908,0.562705621,22.40590916
43296,6,4.816,0.111841663,,,1055,17.6114749,0.569491293,22.41218031
43297,6,4.801,0.085621336,,,1055,17.61436577,0.574923946,22.41846243
43298,6,4.816,0.111841663,,,1055,17.61728228,0.58126254,22.42480027
43299,6,4.785,0.057652988,,,1055,17.62091385,0.587405272,22.43269199
43300,6,4.806,0.094361445,,,1055,17.62162791,0.588180614,22.43424372
43301,6,4.785,0.057652988,,,1055,17.62446862,0.590572826,22.44041684
43302,6,4.764,0.020944531,,,1055,17.62799292,0.590941644,22.44807546
43303,6,4.789,0.064645075,,,1055,17.63077736,0.589368617,22.45412629
43304,6,4.793,0.071637162,,,1055,17.63358067,0.593208258,22.46021814
43305,6,4.799,0.082125293,,,1055,17.63638736,0.600553516,22.46631734
43306,6,4.784,0.055904966,,,1055,17.63986134,0.611131113,22.47386662
43307,6,4.771,0.033180683,,,1055,17.64337164,0.622850632,22.48149481
43308,6,4.786,0.05940101,,,1055,17.64701883,0.628437042,22.48942047
43309,6,4.776,0.041920792,,,1055,17.64998802,0.633188212,22.4958728
43310,6,4.774,0.038424749,,,1055,17.65302677,0.636976668,22.50247628
43311,6,4.738,-0.024504035,,,1055,17.65607391,0.641223796,22.50909799
43312,6,4.779,0.047164858,,,1055,17.65990187,0.647418217,22.51741649
43313,6,4.748,-0.007023817,,,1055,17.66303441,0.651209936,22.52422378
43314,6,4.761,0.015700466,,,1055,17.66620209,0.654862681,22.53110745
43315,6,4.746,-0.010519861,,,1055,17.67014994,0.661121416,22.53968647
43316,6,4.764,0.020944531,,,1091,17.67331556,0.666962402,22.54656566
43317,6,4.93,0.311116144,,,1091,17.67729472,0.674963701,22.55521272
43318,6,4.95,0.346076579,,,1091,17.68051069,0.681583606,22.56220133
43319,6,4.928,0.3076201,,,1091,17.68461441,0.689009417,22.57111909
43320,6,4.942,0.332092405,,,1091,17.68544183,0.690506739,22.57291713
43321,6,4.937,0.323352296,,,1091,17.68875871,0.696959224,22.58012502
43322,6,4.936,0.321604275,,,1091,17.69210762,0.703217252,22.58740251
43323,6,4.934,0.318108231,,,1091,17.69540277,0.707421546,22.59456315
43324,6,4.94,0.328596362,,,1091,17.69947743,0.710556074,22.60341775
43325,6,4.919,0.291887905,,,1091,17.70273034,0.711687304,22.61048663
43326,6,4.937,0.323352296,,,1091,17.70596388,0.712471985,22.6175134
43327,6,4.933,0.316360209,,,1091,17.7100294,0.718525275,22.62634816
43328,6,4.928,0.3076201,,,1091,17.71327325,0.725152333,22.63339732
43329,6,4.92,0.293635926,,,1091,17.71649249,0.732545117,22.64039304
43330,6,4.917,0.288391861,,,1091,17.72055841,0.740844996,22.64922864
43331,6,4.908,0.272659665,,,1091,17.72386633,0.744811178,22.65641705
43332,6,4.907,0.270911643,,,1091,17.72719519,0.749117983,22.66365096
43333,6,4.929,0.309368122,,,1091,17.7305608,0.75280038,22.67096473
43334,6,4.917,0.288391861,,,1091,17.73475154,0.757046445,22.68007159
43335,6,4.912,0.279651752,,,1091,17.73809477,0.760259098,22.68733673
43336,6,4.917,0.288391861,,,1091,17.74230838,0.762810363,22.69649329
43337,6,4.908,0.272659665,,,1091,17.74563489,0.765408505,22.70372211
43338,6,4.903,0.263919556,,,1091,17.7495267,0.774999356,22.71217936
43339,6,5.031,0.487666342,,,1091,17.75249644,0.785700691,22.71863286
43340,6,4.854,0.17826649,,,1091,17.75603828,0.802393191,22.72632961
